 STICS SELECTED RATES
         Input Level 1 Filename: SMSDISK3:[WIND.L1DATA]WI_L1_SMS_19950101_V01.DAT;2
         FIFO mode is OFF    TGS mode is ON       Telemetry mode is Science mode     
 YEAR DOY HR:MIN:SEC          H        He2        He1        BR0        BR1        BR2      FSR12      FSR34      FSR56         O1         O6         07 
 1995   8  1:37:06          0.00       0.06       0.03       0.00       0.01       0.21      24.65      32.16      18.69       0.00       0.00       0.00
 1995   8  2:09:18          0.00       0.09       0.03       0.00       0.00       0.23      24.56      33.44      19.08       0.00       0.00       0.00
 1995   8  2:41:29          0.01       0.25       0.04       0.00       0.01       0.48      24.57      39.22      19.31       0.00       0.00       0.00
 1995   8  3:13:41          0.00       0.32       0.05       0.01       0.00       0.66      24.66      43.52      19.17       0.00       0.00       0.00
 1995   8  3:45:52          0.00       0.25       0.05       0.01       0.01       0.56      24.58      41.50      18.87       0.00       0.00       0.00
 1995   8  4:18:04          0.00       0.22       0.05       0.00       0.01       0.53      24.25      41.04      19.10       0.00       0.00       0.00
 1995   8  4:50:15          0.00       0.21       0.04       0.00       0.00       0.48      24.75      39.84      18.97       0.00       0.00       0.00
 1995   8  5:22:26          0.00       0.20       0.05       0.00       0.00       0.48      24.46      38.79      19.20       0.00       0.00       0.00
 1995   8  5:54:38          0.00       0.24       0.03       0.00       0.00       0.46      24.58      38.73      19.54       0.00       0.00       0.00
 1995   8  6:26:49          0.00       0.17       0.03       0.00       0.00       0.35      24.54      36.34      18.86       0.00       0.00       0.00
 1995   8  6:59:01          0.00       0.08       0.02       0.00       0.00       0.24      24.18      32.71      19.17       0.00       0.00       0.00
 1995   8  7:31:13          0.00       0.06       0.02       0.00       0.00       0.19      24.73      31.64      18.98       0.00       0.00       0.00
 1995   8  8:03:24          0.00       0.06       0.03       0.00       0.00       0.22      24.49      31.79      19.53       0.00       0.00       0.00
 1995   8  8:35:35          0.00       0.07       0.02       0.00       0.00       0.19      24.43      31.47      19.06       0.00       0.00       0.00
 1995   8  9:07:47          0.00       0.07       0.03       0.00       0.00       0.22      24.42      33.45      18.94       0.00       0.00       0.00
 1995   8  9:39:58          0.24       0.11       0.04       0.01       0.00       0.54      25.64      35.46      20.96       0.00       0.00       0.00
 1995   8 10:12:10          0.17       0.10       0.04       0.01       0.00       0.46      24.73      34.12      20.42       0.00       0.00       0.00
 1995   8 10:44:21          0.43       0.12       0.04       0.00       0.01       0.73      26.84      35.84      22.12       0.00       0.00       0.00
 1995   8 11:16:33          0.28       0.11       0.03       0.01       0.00       0.52      25.83      33.00      22.54       0.00       0.00       0.00
 1995   8 11:48:44          0.02       0.08       0.03       0.00       0.01       0.28      24.70      33.26      19.47       0.00       0.00       0.00
 1995   8 12:20:56          0.09       0.13       0.03       0.00       0.00       0.40      25.03      34.78      19.54       0.00       0.00       0.00
 1995   8 12:53:07          0.37       0.08       0.04       0.00       0.01       0.61      27.30      33.58      20.12       0.00       0.00       0.00
 1995   8 13:25:19          0.23       0.10       0.03       0.00       0.01       0.50      26.50      34.04      19.89       0.00       0.00       0.00
 1995   8 13:57:30          0.00       0.15       0.04       0.00       0.01       0.36      24.63      36.20      18.86       0.00       0.00       0.00
 1995   8 14:29:42          0.01       0.11       0.03       0.00       0.00       0.32      24.50      35.10      19.23       0.00       0.00       0.00
 1995   8 15:01:53          0.02       0.14       0.03       0.00       0.01       0.30      24.75      33.97      19.39       0.00       0.00       0.00
 1995   8 15:34:05          0.00       0.07       0.03       0.00       0.01       0.22      24.61      31.93      19.43       0.00       0.00       0.00
 1995   8 16:06:16          0.00       0.01       0.03       0.00       0.00       0.15      24.49      30.49      19.00       0.00       0.00       0.00
 1995   8 16:38:28          0.00       0.03       0.02       0.00       0.00       0.10      23.84      29.35      18.10       0.00       0.00       0.00
 1995   8 17:10:39          0.00       0.01       0.02       0.00       0.00       0.03      24.34      27.79      18.99       0.00       0.00       0.00
 1995   8 17:42:51          0.00       0.00       0.01       0.00       0.00       0.03      24.92      28.12      19.06       0.00       0.00       0.00
 1995   8 18:15:02          0.00       0.00       0.02       0.00       0.00       0.03      24.79      28.10      19.25       0.00       0.00       0.00
 1995   8 18:47:14          0.00       0.00       0.01       0.00       0.00       0.04      24.64      28.17      19.13       0.00       0.00       0.00
 1995   8 19:19:25          0.00       0.00       0.01       0.00       0.00       0.04      24.74      28.13      19.15       0.00       0.00       0.00
 1995   8 19:51:36          0.03       0.01       0.00       0.00       0.00       0.05      24.78      27.69      19.63       0.00       0.00       0.00
 1995   8 20:23:48          0.17       0.02       0.00       0.00       0.00       0.21      26.13      27.91      20.48       0.00       0.00       0.00
 1995   8 20:55:59          0.01       0.01       0.00       0.00       0.00       0.03      25.00      27.23      19.44       0.00       0.00       0.00
 1995   8 21:28:11          0.02       0.01       0.00       0.00       0.00       0.03      25.05      27.49      19.23       0.00       0.00       0.00
 1995   8 22:00:23          0.01       0.00       0.01       0.00       0.00       0.02      24.75      27.28      19.10       0.00       0.00       0.00
 1995   8 22:32:34          0.00       0.00       0.00       0.00       0.00       0.02      24.78      27.19      19.37       0.00       0.00       0.00
 1995   8 23:04:45          0.00       0.00       0.01       0.00       0.00       0.03      24.82      27.82      19.10       0.00       0.00       0.00
 1995   8 23:36:57          0.00       0.00       0.00       0.00       0.00       0.04      24.47      28.23      19.27       0.00       0.00       0.00
 1995   8 23:49:50          0.01       0.00       0.00       0.00       0.01       0.04      24.78      28.23      18.97       0.00       0.00       0.00
 STICS SELECTED RATES
         Input Level 1 Filename: SMSDISK3:[WIND.L1DATA]WI_L1_SMS_19950109_V01.DAT;2
         FIFO mode is OFF    TGS mode is ON       Telemetry mode is Science mode     
 YEAR DOY HR:MIN:SEC          H        He2        He1        BR0        BR1        BR2      FSR12      FSR34      FSR56         O1         O6         07 
 1995   9  0:31:40          0.01       0.00       0.00       0.00       0.00       0.03      24.94      28.12      19.20       0.00       0.00       0.00
 1995   9  1:03:52          0.01       0.00       0.01       0.00       0.00       0.04      24.93      28.15      19.30       0.00       0.00       0.00
 1995   9  1:36:03          0.00       0.00       0.00       0.00       0.00       0.04      24.69      28.04      19.05       0.00       0.00       0.00
 1995   9  2:08:15          0.00       0.00       0.00       0.00       0.00       0.02      24.70      27.84      19.14       0.00       0.00       0.00
 1995   9  2:40:27          0.00       0.00       0.01       0.00       0.00       0.02      24.33      27.68      19.60       0.00       0.00       0.00
 1995   9  3:09:25          0.00       0.00       0.01       0.00       0.00       0.01      24.81      27.46      18.66       0.00       0.00       0.00
 1995   9  3:44:49          0.00       0.00       0.00       0.00       0.00       0.03      24.63      27.95      19.05       0.00       0.00       0.00
 1995   9  4:17:01          0.00       0.00       0.01       0.00       0.00       0.04      24.57      28.00      19.20       0.00       0.00       0.00
 1995   9  4:49:12          0.01       0.00       0.00       0.00       0.00       0.02      24.48      28.00      19.49       0.00       0.00       0.00
 1995   9  5:21:24          0.00       0.00       0.01       0.00       0.00       0.02      25.27      27.72      19.21       0.00       0.00       0.00
 1995   9  5:53:35          0.00       0.00       0.01       0.00       0.00       0.02      24.88      28.02      19.11       0.00       0.00       0.00
 1995   9  6:25:47          0.00       0.00       0.01       0.00       0.00       0.04      24.93      27.72      19.30       0.00       0.00       0.00
 1995   9  6:57:58          0.00       0.00       0.01       0.00       0.01       0.04      24.71      27.80      19.32       0.00       0.00       0.00
 1995   9  7:30:10          0.01       0.00       0.01       0.00       0.00       0.04      24.89      28.08      19.19       0.00       0.00       0.00
 1995   9  8:02:21          0.00       0.00       0.00       0.00       0.00       0.02      24.84      27.73      19.12       0.00       0.00       0.00
 1995   9  8:34:33          0.00       0.00       0.01       0.00       0.00       0.04      24.65      28.03      19.30       0.00       0.00       0.00
 1995   9  9:06:44          0.04       0.01       0.00       0.00       0.00       0.07      25.33      28.33      19.22       0.00       0.00       0.00
 1995   9  9:38:56          0.01       0.00       0.01       0.00       0.00       0.03      24.43      27.58      19.19       0.00       0.00       0.00
 1995   9 10:11:07          0.06       0.01       0.01       0.00       0.00       0.08      24.65      27.50      20.13       0.00       0.00       0.00
